GID,ID,NAME,TYPE,TOLLINTERV,LAT,LNG,PILENUMBER,STATUS,STARTTIME,ENDTIME,ETCGANTRYH,RSUMANUID,RSUMODEL,RUSID,VPLRUID,VPLRMODEL,VPLRID,HDVUID,HDVMODEL,HDVID,OPERATION,LINKID,CLASS,ZOOM,ZOOMNUMBER,省份编码,门架种类,使用状态,承载门架编,收费广场编,省份名称,门架类型,省界入出口标识
,G003534007000410020,良田互通-安景高速皖赣省界2,0,,30.0059,117.021,K919+220,0,,,,,,,,,,,,,0,70375891,,0,0,34,实体门架,在用,,,安徽省,省界收费门架,省界出口
,G003534007000410010,良田互通-安景高速皖赣省界1,0,,30.0079,117.021,K919+000,0,,,,,,,,,,,,,0,70375891,,0,0,34,实体门架,在用,,,安徽省,省界收费门架,省界出口
,G005034009000510020,宿松-高界高速皖鄂省界2,0,,30.1535,116.105,K628+644,0,,,,,,,,,,,,,0,15928,,0,0,34,实体门架,在用,,,安徽省,省界收费门架,省界出口
,G005034009000520020,高界高速皖鄂省界-宿松2,0,,30.1441,116.102,K629+700,0,,,,,,,,,,,,,0,70375783,,0,0,34,实体门架,在用,,,安徽省,省界收费门架,省界入口
,G005034009000520010,高界高速皖鄂省界-宿松1,0,,30.1493,116.104,K629+010,0,,,,,,,,,,,,,0,15855,,0,0,34,实体门架,在用,,,安徽省,省界收费门架,省界入口
,S002834001000110010,芜雁高速皖苏省界-水阳1,0,,31.2911,118.721,K0+400,0,,,,,,,,,,,,,0,77911379,,0,0,34,实体门架,在用,,,安徽省,省界收费门架,省界入口
,G005034009000510010,宿松-高界高速皖鄂省界1,0,,30.1613,116.109,K627+736,0,,,,,,,,,,,,,0,15928,,0,0,34,实体门架,在用,,,安徽省,省界收费门架,省界出口
,S002834001000120010,水阳-芜雁高速皖苏省界1,0,,31.2907,118.72,K0+440,0,,,,,,,,,,,,,0,71045816,,0,0,34,实体门架,在用,,,安徽省,省界收费门架,省界出口
,S005832001000110020,淀山湖-千灯2,0,,31.2208,121.064,K24+550,0,,,,,,,,,,,,,0,608119299,,0,0,32,实体门架,在用,,,江苏省,省界收费门架,省界入口
,S005832001000110010,淀山湖-千灯1,0,,31.2222,121.071,K23+900,0,,,,,,,,,,,,,0,6404611,,0,0,32,实体门架,在用,,,江苏省,省界收费门架,省界入口
,S005832001000120020,千灯-淀山湖2,0,,31.2227,121.074,K23+440,0,,,,,,,,,,,,,0,605119061,,0,0,32,实体门架,在用,,,江苏省,省界收费门架,省界出口
,G005042001000120010,黄梅-界子墩1,0,,30.0327,115.928,K696+890,0,,,,,,,,,,,,,0,104548959,,0,0,42,实体门架,在用,,,湖北省,省界收费门架,省界出口
,G005042001000120020,黄梅-界子墩2,0,,30.0336,115.933,K696+388,0,,,,,,,,,,,,,0,104548959,,0,0,42,实体门架,在用,,,湖北省,省界收费门架,省界出口
,S005832001000120010,千灯-淀山湖1,0,,31.2202,121.062,K0+180,0,,,,,,,,,,,,,0,608118755,,0,0,32,实体门架,在用,,,江苏省,省界收费门架,省界出口
,S000334001000120020,狸桥-宁宣杭高速皖苏省界2,0,,31.2116,118.966,K3+000,0,,,,,,,,,,,,,0,67807417,,0,0,34,实体门架,停用,,,安徽省,省界收费门架,省界出口
,S000334001000120010,狸桥-宁宣杭高速皖苏省界1,0,,31.2163,118.969,K2+430,0,,,,,,,,,,,,,0,67807417,,0,0,34,实体门架,停用,,,安徽省,省界收费门架,省界出口
,S000334001000110010,宁宣杭高速皖苏省界-狸桥1,0,,31.217,118.969,K2+390,0,,,,,,,,,,,,,0,67807419,,0,0,34,实体门架,停用,,,安徽省,省界收费门架,省界入口
,S000334001000110020,宁宣杭高速皖苏省界-狸桥2,0,,31.2212,118.971,K1+890,0,,,,,,,,,,,,,0,67807419,,0,0,34,实体门架,停用,,,安徽省,省界收费门架,省界入口
,G005042001000110010,界子墩-黄梅1,0,,30.0353,115.941,K697+300,0,,,,,,,,,,,,,0,68064684,,0,0,42,实体门架,在用,,,湖北省,省界收费门架,省界入口
,G005042001000110020,界子墩-黄梅2,0,,30.0342,115.936,K697+602,0,,,,,,,,,,,,,0,68064683,,0,0,42,实体门架,在用,,,湖北省,省界收费门架,省界入口
,G005034001000110020,接广祠-广德东2,0,,30.9073,119.526,K203+828,0,,,,,,,,,,,,,0,40184963,,0,0,34,实体门架,在用,,,安徽省,省界收费门架,省界入口
,G005034001000110010,接广祠-广德东1,0,,30.9097,119.533,K203+155,0,,,,,,,,,,,,,0,40184963,,0,0,34,实体门架,在用,,,安徽省,省界收费门架,省界入口
,G005034001000120020,广德东-接广祠2,0,,30.9068,119.526,K203+878,0,,,,,,,,,,,,,0,40184971,,0,0,34,实体门架,在用,,,安徽省,省界收费门架,省界出口
,G005034001000120010,广德东-接广祠1,0,,30.9012,119.515,K205+050,0,,,,,,,,,,,,,0,40184971,,0,0,34,实体门架,在用,,,安徽省,省界收费门架,省界出口
,G007042001000110010,黄梅南-分路1,0,,29.7538,115.933,K708+700,0,,,,,,,,,,,,,0,60273226,,0,0,42,实体门架,在用,,,湖北省,省界收费门架,省界入口
,G007042001000120010,分路-黄梅南1,0,,29.7553,115.934,K708+900,0,,,,,,,,,,,,,0,510120178,,0,0,42,实体门架,在用,,,湖北省,省界收费门架,省界出口
,G000232006001420010,花桥-陆家1,0,,31.3201,121.079,K1184+000,0,,,,,,,,,,,,,0,610120864,,0,0,32,实体门架,在用,,,江苏省,省界收费门架,省界入口
,G000232006001420020,花桥-陆家2,0,,31.3053,121.104,K1186+770,0,,,,,,,,,,,,,0,510125341,,0,0,32,实体门架,在用,,,江苏省,省界收费门架,省界入口
,G000232006001410020,陆家-花桥2,0,,31.3076,121.1,K1186+560,0,,,,,,,,,,,,,0,509121407,,0,0,32,实体门架,在用,,,江苏省,省界收费门架,省界出口
,G000232006001410010,陆家-花桥1,0,,31.3202,121.078,K1183+960,0,,,,,,,,,,,,,0,620125378,,0,0,32,实体门架,在用,,,江苏省,省界收费门架,省界出口
,G005636029000920020,赣鄂省界站-南阳互通门架2,0,,29.7518,115.482,K558+500,0,,,,,,,,,,,,,0,600123979,,0,0,36,实体门架,在用,,,江西省,省界收费门架,省界入口
,G005636029000920010,赣鄂省界站-南阳互通门架1,0,,29.7528,115.477,K559+000,0,,,,,,,,,,,,,0,19640680,,0,0,36,实体门架,在用,,,江西省,省界收费门架,省界入口
,G005636029000910020,南阳互通-赣鄂省界站门架2,0,,29.7517,115.483,K558+470,0,,,,,,,,,,,,,0,507124032,,0,0,36,实体门架,在用,,,江西省,省界收费门架,省界出口
,G005636029000910010,南阳互通-赣鄂省界站门架1,0,,29.7501,115.487,K557+970,0,,,,,,,,,,,,,0,500124360,,0,0,36,实体门架,在用,,,江西省,省界收费门架,省界出口
,G005050001000120010,河源-冷水1,0,,30.1504,108.56,K1501+610,0,,,,,,,,,,,,,0,14051850,,0,0,50,实体门架,在用,,,重庆市,省界收费门架,省界出口
,G005050001000110020,冷水-河源2,0,,30.1558,108.561,K1501+0,0,,,,,,,,,,,,,0,28226835,,0,0,50,实体门架,在用,,,重庆市,省界收费门架,省界入口
,G005033001001020020,浙皖主线-泗安2,0,,30.9101,119.638,K192+200,0,,,,,,,,,,,,,0,41814965,,0,0,33,实体门架,在用,,,浙江省,省界收费门架,省界入口
,G005033001001020010,浙皖主线-泗安1,0,,30.91,119.632,K192+810,0,,,,,,,,,,,,,0,12571986,,0,0,33,实体门架,在用,,,浙江省,省界收费门架,省界入口
,G005033001001010030,泗安-浙皖主线3,0,,30.9111,119.626,K193+400,0,,,,,,,,,,,,,0,12571984,,0,0,33,实体门架,在用,,,浙江省,省界收费门架,省界出口
,G005033001001010020,泗安-浙皖主线2,0,,30.9101,119.632,K192+800,0,,,,,,,,,,,,,0,12571984,,0,0,33,实体门架,在用,,,浙江省,省界收费门架,省界出口
,G005033001001010010,泗安-浙皖主线1,0,,30.9102,119.64,K192+030,0,,,,,,,,,,,,,0,61990339,,0,0,33,实体门架,在用,,,浙江省,省界收费门架,省界出口
,G005033001000110020,浙苏主线-南浔2,0,,30.8934,120.408,K114+000,0,,,,,,,,,,,,,0,4315517,,0,0,33,实体门架,在用,,,浙江省,省界收费门架,省界入口
,G005033001000110010,浙苏主线-南浔1,0,,30.8976,120.421,K112+580,0,,,,,,,,,,,,,0,4323090,,0,0,33,实体门架,在用,,,浙江省,省界收费门架,省界入口
,G005033001000120030,南浔-浙苏主线3,0,,30.9006,120.426,K112+000,0,,,,,,,,,,,,,0,69784822,,0,0,33,实体门架,在用,,,浙江省,省界收费门架,省界出口
,G005033001000120020,南浔-浙苏主线2,0,,30.8955,120.416,K113+100,0,,,,,,,,,,,,,0,4315519,,0,0,33,实体门架,在用,,,浙江省,省界收费门架,省界出口
,G005033001000120010,南浔-浙苏主线1,0,,30.8947,120.413,K113+400,0,,,,,,,,,,,,,0,4315519,,0,0,33,实体门架,在用,,,浙江省,省界收费门架,省界出口
,G501250000200720020,G5012万州-龙驹2,0,,30.6048,108.665,K44+550,0,,,,,,,,,,,,,0,73969516,,0,0,50,实体门架,在用,,,重庆市,省界收费门架,省界入口
,G501250000200720010,G5012万州-龙驹1,0,,30.5936,108.669,K43+175,0,,,,,,,,,,,,,0,73969522,,0,0,50,实体门架,在用,,,重庆市,省界收费门架,省界入口
,G501250000200710020,龙驹-G5012万州2,0,,30.6088,108.664,K44+950,0,,,,,,,,,,,,,0,73969513,,0,0,50,实体门架,在用,,,重庆市,省界收费门架,省界出口
,G501250000200710010,龙驹-G5012万州1,0,,30.6175,108.651,K46+750,0,,,,,,,,,,,,,0,73969501,,0,0,50,实体门架,在用,,,重庆市,省界收费门架,省界出口
,G001533016001010020,浙苏省界-嘉善北2,0,,30.9539,120.829,K78+550,0,,,,,,,,,,,,,0,,,0,0,33,实体门架,在用,,,浙江省,省界收费门架,省界入口
,G001533016001010010,浙苏省界-嘉善北1,0,,30.9601,120.829,K77+890,0,,,,,,,,,,,,,0,,,0,0,33,实体门架,在用,,,浙江省,省界收费门架,省界入口
,G152132003000510020,芦墟-G92省界2,0,,30.985,120.829,K75+100,0,,,,,,,,,,,,,0,,,0,0,32,实体门架,在用,,,江苏省,省界收费门架,省界出口
,G152132003000510010,芦墟-G92省界1,0,,30.99,120.827,K25+830,0,,,,,,,,,,,,,0,,,0,0,32,实体门架,在用,,,江苏省,省界收费门架,省界出口
,G001533016001020030,嘉善北-浙苏省界3,0,,30.9659,120.83,K77+190,0,,,,,,,,,,,,,0,,,0,0,33,实体门架,在用,,,浙江省,省界收费门架,省界出口
,G001533016001020020,嘉善北-浙苏省界2,0,,30.9599,120.829,K77+880,0,,,,,,,,,,,,,0,,,0,0,33,实体门架,在用,,,浙江省,省界收费门架,省界出口
,G001533016001020010,嘉善北-浙苏省界1,0,,30.951,120.83,K78+850,0,,,,,,,,,,,,,0,,,0,0,33,实体门架,在用,,,浙江省,省界收费门架,省界出口
,G152132003000520020,G92省界-芦墟2,0,,30.9812,120.83,K24+280,0,,,,,,,,,,,,,0,,,0,0,32,实体门架,在用,,,江苏省,省界收费门架,省界入口
,G152132003000520010,G92省界-芦墟1,0,,30.9772,120.83,K24+780,0,,,,,,,,,,,,,0,,,0,0,32,实体门架,在用,,,江苏省,省界收费门架,省界入口
,G000231001000810020,G2省界-G2绿地大道收费站,0,,31.2968,121.126,K1189+250,0,,,,,,,,,,,,,0,502133829,,0,0,31,实体门架,在用,,,上海市,省界收费门架,省界入口
,S003231001001420020,S32省界-S32朱枫公路收费站,0,,30.9478,121,K83+200,0,,,,,,,,,,,,,0,8470292,,0,0,31,实体门架,在用,,,上海市,省界收费门架,省界入口
,G000561007000110010,宁强立交匝道至宁强主线,0,,32.8104,106.242,K1442+750,0,,,,,,,,,,,,,0,70060344,,0,0,61,实体门架,在用,,,陕西省,省界收费门架,省界出口
,G000561007000120020,宁强主线至宁强立交匝道,0,,32.8078,106.241,K1443+150,0,,,,,,,,,,,,,0,70060341,,0,0,61,实体门架,在用,,,陕西省,省界收费门架,省界入口
,G000561007000120010,宁强主线至宁强立交匝道,0,,32.8048,106.236,K1443+650,0,,,,,,,,,,,,,0,70060341,,0,0,61,实体门架,在用,,,陕西省,省界收费门架,省界入口
,G000561007000110020,宁强立交匝道至宁强主线,0,,32.8156,106.245,K1442+115,0,,,,,,,,,,,,,0,6148923,,0,0,61,实体门架,在用,,,陕西省,省界收费门架,省界出口
,G005542001000110010,襄州北-黄集1,0,,32.3157,112.109,K1526+990,0,,,,,,,,,,,,,0,108840735,,0,0,42,实体门架,在用,,,湖北省,省界收费门架,省界入口
,G005542001000110020,襄州北-黄集2,0,,32.3208,112.111,K1526+430,0,,,,,,,,,,,,,0,108840735,,0,0,42,实体门架,在用,,,湖北省,省界收费门架,省界入口
,G005542001000120020,黄集-襄阳北2,0,,32.3144,112.109,K1527+060,0,,,,,,,,,,,,,0,108840733,,0,0,42,实体门架,在用,,,湖北省,省界收费门架,省界出口
,G005542001000120010,黄集-襄阳北1,0,,32.3098,112.108,K1527+590,0,,,,,,,,,,,,,0,108840733,,0,0,42,实体门架,在用,,,湖北省,省界收费门架,省界出口
,G004242001000110010,鄂东-木子店1,0,,31.2277,115.408,K694+950,0,,,,,,,,,,,,,0,3772522,,0,0,42,实体门架,在用,,,湖北省,省界收费门架,省界入口
,G008561002000620020,陕西南郑省界至喜神坝匝道,0,,32.7992,106.925,K789+100,0,,,,,,,,,,,,,0,73434554,,0,0,61,实体门架,在用,,,陕西省,省界收费门架,省界入口
,G008561002000620010,陕西南郑省界至喜神坝匝道,0,,32.7942,106.923,K789+710,0,,,,,,,,,,,,,0,73434550,,0,0,61,实体门架,在用,,,陕西省,省界收费门架,省界入口
,G008561002000610020,喜神坝匝道至陕西南郑省界,0,,32.8002,106.927,K789+050,0,,,,,,,,,,,,,0,73434569,,0,0,61,实体门架,在用,,,陕西省,省界收费门架,省界出口
,G008561002000610010,喜神坝匝道至陕西南郑省界,0,,32.8036,106.931,K788+400,0,,,,,,,,,,,,,0,73434568,,0,0,61,实体门架,在用,,,陕西省,省界收费门架,省界出口
,G007551004000110020,南渝街子站-南渝四川虚拟站,0,,30.2346,106.31,K878+230,0,,,,,,,,,,,,,0,651952,,0,0,51,实体门架,在用,,,四川省,省界收费门架,省界出口
,G007551004000110010,南渝街子站-南渝四川虚拟站,0,,30.2451,106.31,K876+200,0,,,,,,,,,,,,,0,39837319,,0,0,51,实体门架,在用,,,四川省,省界收费门架,省界出口
,G003041001005120020,芒砀山_豫皖界第二排西向东,0,,34.1532,116.501,K293+400,0,,,,,,,,,,,,,0,3426544,,0,0,41,实体门架,在用,,,河南省,省界收费门架,省界出口
,G005642001000110010,鄂东南-枫林1,0,,29.7472,115.413,K566+400,0,,,,,,,,,,,,,0,17854765,,0,0,42,实体门架,在用,,,湖北省,省界收费门架,省界入口
,G005642001000110020,鄂东南-枫林2,0,,29.7476,115.419,K565+800,0,,,,,,,,,,,,,0,17854765,,0,0,42,实体门架,在用,,,湖北省,省界收费门架,省界入口
,G005042005006920010,白羊塘-汪营1,0,,30.2512,108.717,K1480+100,0,,,,,,,,,,,,,0,87782664,,0,0,42,实体门架,在用,,,湖北省,省界收费门架,省界入口
,G005042005006920020,白羊塘-汪营2,0,,30.2511,108.722,K1479+570,0,,,,,,,,,,,,,0,87782664,,0,0,42,实体门架,在用,,,湖北省,省界收费门架,省界入口
,G005042005006910020,汪营-白羊塘2,0,,30.2513,108.722,K1479+600,0,,,,,,,,,,,,,0,87782662,,0,0,42,实体门架,在用,,,湖北省,省界收费门架,省界出口
,G005042005006910010,汪营-白羊塘1,0,,30.2508,108.727,K1479+110,0,,,,,,,,,,,,,0,87782662,,0,0,42,实体门架,在用,,,湖北省,省界收费门架,省界出口
,G421342004003610020,蒋家堰-关垭子2,0,,32.3311,109.557,K579+020,0,,,,,,,,,,,,,0,17761278,,0,0,42,实体门架,在用,,,湖北省,省界收费门架,省界出口
,G421342004003620020,关垭子-蒋家堰2,0,,32.332,109.552,K579+520,0,,,,,,,,,,,,,0,17761280,,0,0,42,实体门架,在用,,,湖北省,省界收费门架,省界入口
,G421342004003620010,关垭子-蒋家堰1,0,,32.3306,109.558,K578+945,0,,,,,,,,,,,,,0,17761280,,0,0,42,实体门架,在用,,,湖北省,省界收费门架,省界入口
,G421342004003610010,蒋家堰-关垭子1,0,,32.3272,109.564,K578+270,0,,,,,,,,,,,,,0,507079969,,0,0,42,实体门架,在用,,,湖北省,省界收费门架,省界出口
,G501351001001810020,渝蓉四川虚拟站-渝蓉李家站,0,,29.7508,105.559,K82+200,0,,,,,,,,,,,,,0,62185511,,0,0,51,实体门架,在用,,,四川省,省界收费门架,省界入口
,G501351001001810010,渝蓉四川虚拟站-渝蓉李家站,0,,29.749,105.56,K82+000,0,,,,,,,,,,,,,0,17737949,,0,0,51,实体门架,在用,,,四川省,省界收费门架,省界入口
,G501351001001820020,渝蓉李家站-渝蓉四川虚拟站,0,,29.7543,105.556,K82+500,0,,,,,,,,,,,,,0,41435224,,0,0,51,实体门架,在用,,,四川省,省界收费门架,省界出口
,G501351001001820010,渝蓉李家站-渝蓉四川虚拟站,0,,29.7579,105.554,K83+000,0,,,,,,,,,,,,,0,41435227,,0,0,51,实体门架,在用,,,四川省,省界收费门架,省界出口
,G005543001000120010,城头山(湖北省界)站-复兴厂站1,0,,29.8536,111.878,K1+070,0,,,,,,,,,,,,,0,95768629,,0,0,43,实体门架,在用,,,湖南省,省界收费门架,省界入口
,G005543001000120020,城头山(湖北省界)站-复兴厂站2,0,,29.8489,111.874,K1+070,0,,,,,,,,,,,,,0,81783332,,0,0,43,实体门架,在用,,,湖南省,省界收费门架,省界入口
,G007061006001710010,长武匝道至陕西长武省界,0,,35.2311,107.762,K1856+760,0,,,,,,,,,,,,,0,505117962,,0,0,61,实体门架,在用,,,陕西省,省界收费门架,省界出口
,G005543001000110020,复兴厂站-城头山(湖北省界)站2,0,,29.8483,111.873,K1+070,0,,,,,,,,,,,,,0,81783360,,0,0,43,实体门架,在用,,,湖南省,省界收费门架,省界出口
,G005543001000110010,复兴厂站-城头山(湖北省界)站1,0,,29.8447,111.871,K1+070,0,,,,,,,,,,,,,0,81783361,,0,0,43,实体门架,在用,,,湖南省,省界收费门架,省界出口
,G501351001001710010,李家收费站-兴隆收费站门架,0,,29.8713,105.409,K103+950,0,,,,,,,,,,,,,0,71877287,,0,0,51,实体门架,在用,,,四川省,省界收费门架,省界入口
,G005942001000110010,郧阳北-刘洞1,0,,33.1279,111.143,K1080+165,0,,,,,,,,,,,,,0,57961944,,0,0,42,实体门架,在用,,,湖北省,省界收费门架,省界入口
,G005942001000120010,刘洞-郧阳北1,0,,33.1277,111.141,K1080+400,0,,,,,,,,,,,,,0,58260289,,0,0,42,实体门架,在用,,,湖北省,省界收费门架,省界出口
,G551551001000110020,虚拟站门架02-石桥铺,0,,30.7781,107.47,K453+730,0,,,,,,,,,,,,,0,62454056,,0,0,51,实体门架,在用,,,四川省,省界收费门架,省界入口
,G551551001000110010,虚拟站门架01-石桥铺,0,,30.7727,107.476,K452+900,0,,,,,,,,,,,,,0,62454056,,0,0,51,实体门架,在用,,,四川省,省界收费门架,省界入口
,G551551001000120020,石桥铺-虚拟站门架02,0,,30.7829,107.465,K455+500,0,,,,,,,,,,,,,0,55338311,,0,0,51,实体门架,在用,,,四川省,省界收费门架,省界出口
,G551551001000120010,石桥铺-虚拟站门架01,0,,30.785,107.461,K455+800,0,,,,,,,,,,,,,0,41732459,,0,0,51,实体门架,在用,,,四川省,省界收费门架,省界出口
,G422142001000110020,鄂皖-杨柳2,0,,30.8005,115.775,K619+950,0,,,,,,,,,,,,,0,30120713,,0,0,42,实体门架,在用,,,湖北省,省界收费门架,省界入口
,G422142001000110010,鄂皖-杨柳1,0,,30.8,115.781,K616+400,0,,,,,,,,,,,,,0,30120719,,0,0,42,实体门架,在用,,,湖北省,省界收费门架,省界入口
,G422142001000120020,杨柳-鄂皖2,0,,30.8003,115.773,K617+000,0,,,,,,,,,,,,,0,30120710,,0,0,42,实体门架,在用,,,湖北省,省界收费门架,省界出口
,G422142001000120010,杨柳-鄂皖1,0,,30.7998,115.768,K617+500,0,,,,,,,,,,,,,0,30120710,,0,0,42,实体门架,在用,,,湖北省,省界收费门架,省界出口
,G151141001005110020,豫鲁主线_堌阳北向南第二排,0,,34.988,115.089,K431+450,0,,,,,,,,,,,,,0,15285660,,0,0,41,实体门架,在用,,,河南省,省界收费门架,省界入口
,G007042007004520020,漫川关-上津2,0,,33.1961,110.107,K1470+760,0,,,,,,,,,,,,,0,47800045,,0,0,42,实体门架,在用,,,湖北省,省界收费门架,省界入口
,G007042007004520010,漫川关-上津1,0,,33.198,110.102,K1471+260,0,,,,,,,,,,,,,0,3790245,,0,0,42,实体门架,在用,,,湖北省,省界收费门架,省界入口
,G007042007004510010,上津-漫川关1,0,,33.1955,110.109,K1470+480,0,,,,,,,,,,,,,0,71865395,,0,0,42,实体门架,在用,,,湖北省,省界收费门架,省界出口
,G007042007004510020,上津-漫川关2,0,,33.1941,110.114,K1470+000,0,,,,,,,,,,,,,0,47800010,,0,0,42,实体门架,在用,,,湖北省,省界收费门架,省界出口
,G701142001000410020,鲍峡-鄂陕2,0,,32.7059,110.324,K45+940,0,,,,,,,,,,,,,0,15037620,,0,0,42,实体门架,在用,,,湖北省,省界收费门架,省界出口
,G701142001000420020,鄂陕-鲍陕2,0,,32.706,110.32,K46+250,0,,,,,,,,,,,,,0,15037614,,0,0,42,实体门架,在用,,,湖北省,省界收费门架,省界入口
,G701142001000420010,鄂陕-鲍陕1,0,,32.7308,110.25,K53+580,0,,,,,,,,,,,,,0,15037507,,0,0,42,实体门架,在用,,,湖北省,省界收费门架,省界入口
,G701142001000410010,鲍峡-鄂陕1,0,,32.731,110.251,K53+450,0,,,,,,,,,,,,,0,79801808,,0,0,42,实体门架,在用,,,湖北省,省界收费门架,省界出口
,S003241007005110020,鹿亳许亳省界_鹿邑东向西第二排,0,,33.9199,115.534,K536+390,0,,,,,,,,,,,,,0,3462319,,0,0,41,实体门架,在用,,,河南省,省界收费门架,省界入口
